Binary Time
0.0008795261383056641
Hash Time
0.0
         1765679 function calls (1747418 primitive calls) in 6.922 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      769    0.004    0.000    0.005    0.000 {method 'sub' of '_sre.SRE_Pattern' objects}
     1774    0.004    0.000    0.010    0.000 numeric.py:2656(seterr)
      906    0.004    0.000    0.013    0.000 backend_bases.py:849(__init__)
     4221    0.004    0.000    0.037    0.000 re.py:286(_compile)
       30    0.004    0.000    0.006    0.000 hash_tables.py:52(search)
      314    0.004    0.000    0.114    0.000 text.py:887(get_window_extent)
     3812    0.004    0.000    0.027    0.000 fromnumeric.py:2512(amin)
      428    0.004    0.000    0.004    0.000 {built-in method matplotlib._path.update_path_extents}
      381    0.004    0.000    0.004    0.000 stride_tricks.py:185(_broadcast_shape)
     3747    0.004    0.000    0.004    0.000 {built-in method builtins.max}
      217    0.004    0.000    0.004    0.000 _base.py:2478(<listcomp>)
    23399    0.004    0.000    0.004    0.000 {method 'startswith' of 'str' objects}
      217    0.004    0.000    0.076    0.000 _base.py:352(_plot_args)
     1774    0.004    0.000    0.004    0.000 numeric.py:2758(geterr)
      383    0.004    0.000    0.009    0.000 shape_base.py:599(column_stack)
      874    0.004    0.000    0.014    0.000 _base.py:3052(_validate_converted_limits)
     3724    0.004    0.000    0.012    0.000 colors.py:107(_is_nth_color)
     2464    0.004    0.000    0.004    0.000 {built-in method builtins.min}
     9881    0.004    0.000    0.012    0.000 {method 'get' of 'dict' objects}
      566    0.004    0.000    0.018    0.000 inspect.py:1087(getfullargspec)
     3816    0.004    0.000    0.022    0.000 fromnumeric.py:2397(amax)
      219    0.004    0.000    0.018    0.000 transforms.py:753(intersection)
      452    0.003    0.000    0.059    0.000 transforms.py:740(union)
      308    0.003    0.000    0.007    0.000 transforms.py:711(translated)
    17404    0.003    0.000    0.003    0.000 artist.py:715(get_animated)
      231    0.003    0.000    0.047    0.000 artist.py:650(set_clip_path)
       27    0.003    0.000    0.019    0.001 __init__.py:1041(_rc_params_in_file)
     3718    0.003    0.000    0.006    0.000 six.py:583(itervalues)
      217    0.003    0.000    0.453    0.002 _axes.py:1288(plot)
      465    0.003    0.000    0.007    0.000 path.py:164(_fast_from_codes_and_verts)
      336    0.003    0.000    0.043    0.000 <frozen importlib._bootstrap>:870(_find_spec)
     1650    0.003    0.000    0.003    0.000 {built-in method matplotlib._path.affine_transform}
       46    0.003    0.000    0.005    0.000 {method 'sort' of 'list' objects}
     2935    0.003    0.000    0.008    0.000 <frozen importlib._bootstrap_external>:57(_path_join)
      238    0.003    0.000    0.030    0.000 patches.py:707(_update_patch_transform)
     1627    0.003    0.000    0.007    0.000 transforms.py:1868(transform_affine)
     5392    0.003    0.000    0.023    0.000 numeric.py:469(asarray)
     1854    0.003    0.000    0.003    0.000 {method 'reshape' of 'numpy.ndarray' objects}
      123    0.003    0.000    0.127    0.001 backend_agg.py:194(draw_text)
      219    0.003    0.000    0.029    0.000 _base.py:3071(set_xlim)
      381    0.003    0.000    0.009    0.000 stride_tricks.py:208(broadcast_arrays)
     3631    0.003    0.000    0.017    0.000 re.py:169(match)
      376    0.003    0.000    0.003    0.000 {built-in method zlib.crc32}
     9191    0.003    0.000    0.003    0.000 transforms.py:991(get_points)
     1875    0.003    0.000    0.003    0.000 {built-in method _codecs.utf_8_decode}
     1941    0.003    0.000    0.019    0.000 transforms.py:131(invalidate)
      394    0.003    0.000    0.003    0.000 {method 'search' of '_sre.SRE_Pattern' objects}
  480/103    0.003    0.000    0.010    0.000 sre_compile.py:64(_compile)
        8    0.003    0.000    0.003    0.000 {method 'readlines' of '_io._IOBase' objects}
3621/2952    0.003    0.000    0.003    0.000 transforms.py:2458(_get_is_affine)
 1865/933    0.003    0.000    0.289    0.000 <frozen importlib._bootstrap>:997(_handle_fromlist)
      217    0.003    0.000    0.122    0.001 _base.py:1949(add_line)
      493    0.003    0.000    0.003    0.000 {built-in method numpy.concatenate}
      282    0.003    0.000    0.131    0.000 <frozen importlib._bootstrap_external>:743(get_code)
      880    0.003    0.000    0.003    0.000 __init__.py:160(__init__)
      431    0.003    0.000    0.011    0.000 text.py:854(get_prop_tup)
      361    0.003    0.000    0.012    0.000 transforms.py:2023(rotate_deg)
      564    0.003    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:263(cache_from_source)
     1713    0.003    0.000    0.004    0.000 inspect.py:2450(__init__)
     2935    0.003    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:59(<listcomp>)
3769/2636    0.003    0.000    0.010    0.000 {built-in method builtins.hash}
       12    0.003    0.000    0.020    0.002 artist.py:1149(_get_setters_and_targets)
